member_id,month,center,plan,price_paid,signup_date,acquisition_channel,tenure_months,visits_this_month,group_classes_attended,uses_app,has_personal_trainer,cost_to_serve,status,churn_reason
M0612,2024-04,southgate,family,69.0,2023-06-18,walk_in,10,15,2,True,False,23.28,active,
M0612,2024-05,southgate,family,69.0,2023-06-18,walk_in,11,12,3,True,False,22.3,active,
M0612,2024-06,southgate,family,69.0,2023-06-18,walk_in,12,14,2,True,False,21.8,active,
M0612,2024-07,southgate,family,69.0,2023-06-18,walk_in,13,14,2,True,False,21.86,active,
M0612,2024-08,southgate,family,69.0,2023-06-18,walk_in,14,13,0,True,False,15.14,active,
M0612,2024-09,southgate,family,69.0,2023-06-18,walk_in,15,12,3,True,False,22.34,active,
M0612,2024-10,southgate,family,69.0,2023-06-18,walk_in,16,13,1,True,False,17.9,active,
M0612,2024-11,southgate,family,69.0,2023-06-18,walk_in,17,11,2,True,False,17.77,active,
M0612,2024-12,southgate,family,69.0,2023-06-18,walk_in,18,9,2,True,False,15.76,active,
M0613,2023-06,northside,basic,26.1,2023-06-16,referral,0,13,1,False,False,13.16,active,
M0613,2023-07,northside,basic,29.0,2023-06-16,referral,1,10,1,False,False,10.53,active,
M0613,2023-08,northside,basic,29.0,2023-06-16,referral,2,11,0,False,False,10.3,active,
M0613,2023-09,northside,basic,29.0,2023-06-16,referral,3,11,2,False,False,13.57,active,
M0613,2023-10,northside,basic,29.0,2023-06-16,referral,4,13,0,False,False,10.81,churned,price
M0614,2023-06,downtown,family,62.1,2023-06-04,referral,0,6,3,True,False,15.66,active,
M0614,2023-07,downtown,family,69.0,2023-06-04,referral,1,8,3,True,False,16.17,active,
M0614,2023-08,downtown,family,69.0,2023-06-04,referral,2,6,2,True,False,11.8,active,
M0614,2023-09,downtown,family,69.0,2023-06-04,referral,3,3,5,True,False,16.87,active,
M0614,2023-10,downtown,family,69.0,2023-06-04,referral,4,5,2,True,False,11.67,active,
M0614,2023-11,downtown,family,69.0,2023-06-04,referral,5,5,4,True,False,16.67,active,
M0614,2023-12,downtown,family,69.0,2023-06-04,referral,6,7,3,True,False,16.51,active,
M0614,2024-01,downtown,family,69.0,2023-06-04,referral,7,7,4,True,False,17.19,active,
M0614,2024-02,downtown,family,69.0,2023-06-04,referral,8,5,3,True,False,14.26,active,
M0614,2024-03,downtown,family,69.0,2023-06-04,referral,9,6,3,True,False,14.99,active,
M0614,2024-04,downtown,family,69.0,2023-06-04,referral,10,8,2,True,False,15.4,active,
M0614,2024-05,downtown,family,69.0,2023-06-04,referral,11,8,3,True,False,17.2,active,
M0614,2024-06,downtown,family,69.0,2023-06-04,referral,12,8,4,True,False,18.81,active,
M0614,2024-07,downtown,family,69.0,2023-06-04,referral,13,7,2,True,False,13.44,active,
M0614,2024-08,downtown,family,69.0,2023-06-04,referral,14,5,2,True,False,11.96,active,
M0614,2024-09,downtown,family,69.0,2023-06-04,referral,15,6,3,True,False,15.54,active,
M0614,2024-10,downtown,family,69.0,2023-06-04,referral,16,6,3,True,False,14.37,active,
M0614,2024-11,downtown,family,69.0,2023-06-04,referral,17,7,4,True,False,17.89,active,
M0614,2024-12,downtown,family,69.0,2023-06-04,referral,18,4,4,True,False,15.09,active,
M0615,2023-06,northside,premium,49.0,2023-06-09,digital,0,11,3,True,False,14.84,active,
M0615,2023-07,northside,premium,49.0,2023-06-09,digital,1,5,2,True,False,6.95,active,
M0615,2023-08,northside,premium,49.0,2023-06-09,digital,2,8,3,True,False,12.7,active,
M0615,2023-09,northside,premium,49.0,2023-06-09,digital,3,12,3,True,False,14.98,active,
M0615,2023-10,northside,premium,49.0,2023-06-09,digital,4,9,5,True,False,15.82,active,
M0615,2023-11,northside,premium,49.0,2023-06-09,digital,5,9,4,True,False,15.26,active,
M0615,2023-12,northside,premium,49.0,2023-06-09,digital,6,12,5,True,False,20.11,active,
M0615,2024-01,northside,premium,49.0,2023-06-09,digital,7,11,3,True,False,15.18,active,
M0615,2024-02,northside,premium,49.0,2023-06-09,digital,8,13,3,True,False,16.15,active,
M0615,2024-03,northside,premium,49.0,2023-06-09,digital,9,7,4,True,False,13.52,active,
M0615,2024-04,northside,premium,49.0,2023-06-09,digital,10,9,4,True,False,14.13,active,
M0615,2024-05,northside,premium,49.0,2023-06-09,digital,11,8,5,True,False,16.75,active,
M0615,2024-06,northside,premium,49.0,2023-06-09,digital,12,11,3,True,False,15.23,active,
M0615,2024-07,northside,premium,49.0,2023-06-09,digital,13,9,4,True,False,15.03,active,
M0615,2024-08,northside,premium,49.0,2023-06-09,digital,14,8,3,True,False,12.03,active,
M0615,2024-09,northside,premium,49.0,2023-06-09,digital,15,10,5,True,False,17.82,active,
M0615,2024-10,northside,premium,49.0,2023-06-09,digital,16,10,4,True,False,15.29,active,
M0615,2024-11,northside,premium,49.0,2023-06-09,digital,17,11,4,True,False,16.17,active,
M0615,2024-12,northside,premium,49.0,2023-06-09,digital,18,12,3,True,False,14.95,active,
M0616,2023-06,northside,premium,49.0,2023-06-03,walk_in,0,13,5,True,False,20.78,active,
M0616,2023-07,northside,premium,49.0,2023-06-03,walk_in,1,16,4,True,False,20.44,active,
M0616,2023-08,northside,premium,49.0,2023-06-03,walk_in,2,16,5,True,False,22.88,active,
M0616,2023-09,northside,premium,49.0,2023-06-03,walk_in,3,16,5,True,False,22.58,active,
M0616,2023-10,northside,premium,49.0,2023-06-03,walk_in,4,15,6,True,False,22.75,active,
M0616,2023-11,northside,premium,49.0,2023-06-03,walk_in,5,14,6,True,False,22.19,active,
M0616,2023-12,northside,premium,49.0,2023-06-03,walk_in,6,15,5,True,False,21.91,active,
M0616,2024-01,northside,premium,49.0,2023-06-03,walk_in,7,19,5,True,False,24.77,active,
M0616,2024-02,northside,premium,49.0,2023-06-03,walk_in,8,15,4,True,False,19.0,active,
M0616,2024-03,northside,premium,49.0,2023-06-03,walk_in,9,16,4,True,False,20.19,active,
M0616,2024-04,northside,premium,49.0,2023-06-03,walk_in,10,16,4,True,False,20.22,active,
M0616,2024-05,northside,premium,49.0,2023-06-03,walk_in,11,15,4,True,False,19.38,active,
M0616,2024-06,northside,premium,49.0,2023-06-03,walk_in,12,13,4,True,False,17.88,active,
M0616,2024-07,northside,premium,49.0,2023-06-03,walk_in,13,11,5,True,False,18.68,active,
M0616,2024-08,northside,premium,49.0,2023-06-03,walk_in,14,14,4,True,False,18.85,active,
M0616,2024-09,northside,premium,49.0,2023-06-03,walk_in,15,18,5,True,False,23.46,active,
M0616,2024-10,northside,premium,49.0,2023-06-03,walk_in,16,15,6,True,False,23.81,active,
M0616,2024-11,northside,premium,49.0,2023-06-03,walk_in,17,16,7,True,False,25.27,active,
M0616,2024-12,northside,premium,49.0,2023-06-03,walk_in,18,15,6,True,False,23.8,active,
M0617,2023-06,southgate,premium,49.0,2023-06-28,walk_in,0,8,3,True,False,12.79,active,
M0617,2023-07,southgate,premium,49.0,2023-06-28,walk_in,1,13,2,True,False,14.71,active,
M0617,2023-08,southgate,premium,49.0,2023-06-28,walk_in,2,9,1,True,False,9.73,active,
M0617,2023-09,southgate,premium,49.0,2023-06-28,walk_in,3,12,2,True,False,14.1,active,
M0617,2023-10,southgate,premium,49.0,2023-06-28,walk_in,4,7,3,True,False,11.55,active,
M0617,2023-11,southgate,premium,49.0,2023-06-28,walk_in,5,12,2,True,False,13.31,active,
M0617,2023-12,southgate,premium,49.0,2023-06-28,walk_in,6,8,3,True,False,12.56,active,
M0617,2024-01,southgate,premium,49.0,2023-06-28,walk_in,7,11,2,True,False,12.11,active,
M0617,2024-02,southgate,premium,49.0,2023-06-28,walk_in,8,9,3,True,False,13.3,active,
M0617,2024-03,southgate,premium,49.0,2023-06-28,walk_in,9,12,4,True,False,17.39,active,
M0617,2024-04,southgate,premium,49.0,2023-06-28,walk_in,10,10,2,True,False,12.74,active,
M0617,2024-05,southgate,premium,49.0,2023-06-28,walk_in,11,12,1,True,False,11.02,active,
M0617,2024-06,southgate,premium,49.0,2023-06-28,walk_in,12,9,3,True,False,12.72,active,
M0617,2024-07,southgate,premium,49.0,2023-06-28,walk_in,13,9,2,True,False,11.25,active,
M0617,2024-08,southgate,premium,49.0,2023-06-28,walk_in,14,10,2,True,False,11.55,active,
M0617,2024-09,southgate,premium,49.0,2023-06-28,walk_in,15,12,3,True,False,16.04,active,
M0617,2024-10,southgate,premium,49.0,2023-06-28,walk_in,16,13,2,True,False,14.81,active,
M0617,2024-11,southgate,premium,49.0,2023-06-28,walk_in,17,11,3,True,False,15.55,active,
M0617,2024-12,southgate,premium,49.0,2023-06-28,walk_in,18,7,2,True,False,9.39,active,
M0618,2023-06,westfield,basic,29.0,2023-06-21,digital,0,1,1,False,False,3.32,active,
M0618,2023-07,westfield,basic,29.0,2023-06-21,digital,1,0,1,False,False,2.15,active,
M0618,2023-08,westfield,basic,29.0,2023-06-21,digital,2,1,2,False,False,4.5,active,
M0618,2023-09,westfield,basic,29.0,2023-06-21,digital,3,2,0,False,False,2.33,churned,relocation
M0619,2023-06,downtown,basic,29.0,2023-06-17,walk_in,0,10,0,False,True,28.76,active,
M0619,2023-07,downtown,basic,29.0,2023-06-17,walk_in,1,7,1,False,True,27.38,active,
M0619,2023-08,downtown,basic,29.0,2023-06-17,walk_in,2,7,0,False,True,26.42,active,
M0619,2023-09,downtown,basic,29.0,2023-06-17,walk_in,3,10,1,False,True,30.54,active,
M0619,2023-10,downtown,basic,29.0,2023-06-17,walk_in,4,9,0,False,True,27.27,active,
M0619,2023-11,downtown,basic,29.0,2023-06-17,walk_in,5,6,0,False,True,26.25,active,
M0619,2023-12,downtown,basic,29.0,2023-06-17,walk_in,6,12,1,False,True,32.04,churned,relocation
M0620,2023-06,westfield,premium,49.0,2023-06-15,walk_in,0,14,3,True,True,37.48,active,
M0620,2023-07,westfield,premium,49.0,2023-06-15,walk_in,1,12,1,True,True,30.93,active,
M0620,2023-08,westfield,premium,49.0,2023-06-15,walk_in,2,13,2,True,True,33.49,active,
M0620,2023-09,westfield,premium,49.0,2023-06-15,walk_in,3,16,4,True,True,40.53,active,
M0620,2023-10,westfield,premium,49.0,2023-06-15,walk_in,4,12,2,True,True,33.24,active,
M0620,2023-11,westfield,premium,49.0,2023-06-15,walk_in,5,15,2,True,True,36.11,active,
M0620,2023-12,westfield,premium,49.0,2023-06-15,walk_in,6,15,4,True,True,40.02,active,
M0620,2024-01,westfield,premium,49.0,2023-06-15,walk_in,7,14,3,True,True,36.27,active,
M0620,2024-02,westfield,premium,49.0,2023-06-15,walk_in,8,13,4,True,True,38.26,active,
M0620,2024-03,westfield,premium,49.0,2023-06-15,walk_in,9,14,3,True,True,36.73,active,
M0620,2024-04,westfield,premium,49.0,2023-06-15,walk_in,10,15,2,True,True,35.91,active,
M0620,2024-05,westfield,premium,49.0,2023-06-15,walk_in,11,14,4,True,True,38.14,active,
M0620,2024-06,westfield,premium,49.0,2023-06-15,walk_in,12,15,4,True,True,41.06,active,
M0620,2024-07,westfield,premium,49.0,2023-06-15,walk_in,13,15,3,True,True,37.7,active,
M0620,2024-08,westfield,premium,49.0,2023-06-15,walk_in,14,12,3,True,True,35.05,active,
M0620,2024-09,westfield,premium,49.0,2023-06-15,walk_in,15,14,4,True,True,38.89,active,
M0620,2024-10,westfield,premium,49.0,2023-06-15,walk_in,16,17,4,True,True,42.13,active,
M0620,2024-11,westfield,premium,49.0,2023-06-15,walk_in,17,11,2,True,True,32.54,active,
M0620,2024-12,westfield,premium,49.0,2023-06-15,walk_in,18,15,3,True,True,37.68,active,
M0621,2023-06,southgate,basic,29.0,2023-06-06,digital,0,7,0,False,False,6.05,active,
M0621,2023-07,southgate,basic,29.0,2023-06-06,digital,1,2,0,False,False,1.92,churned,no_use
M0622,2023-06,westfield,basic,29.0,2023-06-14,walk_in,0,6,2,False,False,9.04,active,
M0622,2023-07,westfield,basic,29.0,2023-06-14,walk_in,1,7,1,False,False,8.13,active,
M0622,2023-08,westfield,basic,29.0,2023-06-14,walk_in,2,6,3,False,False,9.8,active,
M0622,2023-09,westfield,basic,29.0,2023-06-14,walk_in,3,7,1,False,False,7.78,churned,competitor
M0623,2023-06,downtown,premium,44.1,2023-06-12,referral,0,9,2,False,False,11.34,active,
M0623,2023-07,downtown,premium,49.0,2023-06-12,referral,1,9,3,False,False,13.95,active,
M0623,2023-08,downtown,premium,49.0,2023-06-12,referral,2,7,4,False,False,13.99,active,
M0623,2023-09,downtown,premium,49.0,2023-06-12,referral,3,8,5,False,False,15.31,active,
M0623,2023-10,downtown,premium,49.0,2023-06-12,referral,4,9,3,False,False,12.27,active,
M0623,2023-11,downtown,premium,49.0,2023-06-12,referral,5,11,3,False,False,14.9,active,
M0623,2023-12,downtown,premium,49.0,2023-06-12,referral,6,8,3,False,False,12.65,active,
M0623,2024-01,downtown,premium,49.0,2023-06-12,referral,7,7,4,False,False,12.27,active,
M0623,2024-02,downtown,premium,49.0,2023-06-12,referral,8,0,0,False,False,1.5,churned,no_use
M0624,2023-06,eastpark,basic,26.1,2023-06-25,referral,0,8,1,False,False,8.38,active,
M0624,2023-07,eastpark,basic,29.0,2023-06-25,referral,1,5,0,False,False,3.88,active,
M0624,2023-08,eastpark,basic,29.0,2023-06-25,referral,2,5,0,False,False,4.41,active,
M0624,2023-09,eastpark,basic,29.0,2023-06-25,referral,3,5,0,False,False,3.89,churned,price
M0625,2023-07,downtown,basic,29.0,2023-07-20,walk_in,0,6,1,True,False,7.31,active,
M0625,2023-08,downtown,basic,29.0,2023-07-20,walk_in,1,4,1,True,False,5.2,active,
M0625,2023-09,downtown,basic,29.0,2023-07-20,walk_in,2,5,1,True,False,6.83,active,
M0625,2023-10,downtown,basic,29.0,2023-07-20,walk_in,3,7,0,True,False,5.66,active,
M0625,2023-11,downtown,basic,29.0,2023-07-20,walk_in,4,8,0,True,False,7.33,active,
M0625,2023-12,downtown,basic,29.0,2023-07-20,walk_in,5,10,1,True,False,9.78,active,
M0625,2024-01,downtown,basic,29.0,2023-07-20,walk_in,6,6,2,True,False,8.69,active,
M0625,2024-02,downtown,basic,29.0,2023-07-20,walk_in,7,5,1,True,False,6.18,active,
M0625,2024-03,downtown,basic,29.0,2023-07-20,walk_in,8,6,0,True,False,4.76,active,
M0625,2024-04,downtown,basic,29.0,2023-07-20,walk_in,9,9,1,True,False,9.22,active,
M0625,2024-05,downtown,basic,29.0,2023-07-20,walk_in,10,8,1,True,False,8.48,active,
M0625,2024-06,downtown,basic,29.0,2023-07-20,walk_in,11,9,1,True,False,10.04,active,
M0625,2024-07,downtown,basic,29.0,2023-07-20,walk_in,12,6,1,True,False,7.81,active,
M0625,2024-08,downtown,basic,29.0,2023-07-20,walk_in,13,7,0,True,False,6.04,active,
M0625,2024-09,downtown,basic,29.0,2023-07-20,walk_in,14,8,0,True,False,6.51,active,
M0625,2024-10,downtown,basic,29.0,2023-07-20,walk_in,15,5,0,True,False,5.01,active,
M0625,2024-11,downtown,basic,29.0,2023-07-20,walk_in,16,8,0,True,False,6.49,active,
M0625,2024-12,downtown,basic,29.0,2023-07-20,walk_in,17,7,0,True,False,5.96,active,
M0626,2023-07,downtown,basic,26.1,2023-07-08,referral,0,2,0,True,False,2.15,active,
M0626,2023-08,downtown,basic,29.0,2023-07-08,referral,1,1,1,True,False,3.9,active,
M0626,2023-09,downtown,basic,29.0,2023-07-08,referral,2,6,0,True,False,5.9,active,
M0626,2023-10,downtown,basic,29.0,2023-07-08,referral,3,6,0,True,False,4.8,active,
M0626,2023-11,downtown,basic,29.0,2023-07-08,referral,4,7,1,True,False,7.5,active,
M0626,2023-12,downtown,basic,29.0,2023-07-08,referral,5,5,0,True,False,4.89,active,
M0626,2024-01,downtown,basic,29.0,2023-07-08,referral,6,4,0,True,False,4.01,active,
M0626,2024-02,downtown,basic,29.0,2023-07-08,referral,7,7,1,True,False,8.43,churned,competitor
M0627,2023-07,southgate,family,69.0,2023-07-10,walk_in,0,9,2,False,False,15.95,active,
M0627,2023-08,southgate,family,69.0,2023-07-10,walk_in,1,4,3,False,False,12.49,active,
M0627,2023-09,southgate,family,69.0,2023-07-10,walk_in,2,9,2,False,False,15.47,active,
M0627,2023-10,southgate,family,69.0,2023-07-10,walk_in,3,7,4,False,False,18.51,active,
M0627,2023-11,southgate,family,69.0,2023-07-10,walk_in,4,6,3,False,False,14.8,active,
M0627,2023-12,southgate,family,69.0,2023-07-10,walk_in,5,9,4,False,False,20.75,active,
M0627,2024-01,southgate,family,69.0,2023-07-10,walk_in,6,8,4,False,False,20.24,active,
M0627,2024-02,southgate,family,69.0,2023-07-10,walk_in,7,9,3,False,False,18.27,active,
M0627,2024-03,southgate,family,69.0,2023-07-10,walk_in,8,8,4,False,False,19.64,active,
M0627,2024-04,southgate,family,69.0,2023-07-10,walk_in,9,6,4,False,False,16.61,active,
M0627,2024-05,southgate,family,69.0,2023-07-10,walk_in,10,10,4,False,False,22.62,active,
M0627,2024-06,southgate,family,69.0,2023-07-10,walk_in,11,8,3,False,False,17.5,active,
M0627,2024-07,southgate,family,69.0,2023-07-10,walk_in,12,4,2,False,False,10.27,active,
M0627,2024-08,southgate,family,69.0,2023-07-10,walk_in,13,6,4,False,False,16.78,active,
M0627,2024-09,southgate,family,69.0,2023-07-10,walk_in,14,9,3,False,False,18.02,active,
M0627,2024-10,southgate,family,69.0,2023-07-10,walk_in,15,8,3,False,False,17.33,active,
M0627,2024-11,southgate,family,69.0,2023-07-10,walk_in,16,6,2,False,False,12.66,active,
M0627,2024-12,southgate,family,69.0,2023-07-10,walk_in,17,8,3,False,False,17.13,active,
M0628,2023-07,northside,family,69.0,2023-07-05,digital,0,6,1,True,False,9.98,active,
M0628,2023-08,northside,family,69.0,2023-07-05,digital,1,8,2,True,False,15.14,active,
M0628,2023-09,northside,family,69.0,2023-07-05,digital,2,6,0,True,False,7.59,active,
M0628,2023-10,northside,family,69.0,2023-07-05,digital,3,6,2,True,False,12.84,active,
M0628,2023-11,northside,family,69.0,2023-07-05,digital,4,6,0,True,False,6.57,active,
M0628,2023-12,northside,family,69.0,2023-07-05,digital,5,10,2,True,False,17.45,active,
M0628,2024-01,northside,family,69.0,2023-07-05,digital,6,5,1,True,False,8.63,active,
M0628,2024-02,northside,family,69.0,2023-07-05,digital,7,6,2,True,False,11.72,active,
M0628,2024-03,northside,family,69.0,2023-07-05,digital,8,7,1,True,False,11.3,active,
M0628,2024-04,northside,family,69.0,2023-07-05,digital,9,7,2,True,False,12.6,active,
M0628,2024-05,northside,family,69.0,2023-07-05,digital,10,7,0,True,False,8.27,active,
M0628,2024-06,northside,family,69.0,2023-07-05,digital,11,6,0,True,False,7.98,active,
M0628,2024-07,northside,family,69.0,2023-07-05,digital,12,6,1,True,False,9.56,active,
M0628,2024-08,northside,family,69.0,2023-07-05,digital,13,8,2,True,False,13.83,active,
M0628,2024-09,northside,family,69.0,2023-07-05,digital,14,7,1,True,False,10.72,active,
M0628,2024-10,northside,family,69.0,2023-07-05,digital,15,8,1,True,False,12.57,active,
M0628,2024-11,northside,family,69.0,2023-07-05,digital,16,7,1,True,False,10.39,active,
M0628,2024-12,northside,family,69.0,2023-07-05,digital,17,7,1,True,False,10.18,active,
M0629,2023-07,southgate,basic,29.0,2023-07-25,walk_in,0,4,1,True,False,5.98,active,
M0629,2023-08,southgate,basic,29.0,2023-07-25,walk_in,1,8,0,True,False,6.68,active,
M0629,2023-09,southgate,basic,29.0,2023-07-25,walk_in,2,7,0,True,False,6.38,active,
M0629,2023-10,southgate,basic,29.0,2023-07-25,walk_in,3,4,1,True,False,5.63,active,
M0629,2023-11,southgate,basic,29.0,2023-07-25,walk_in,4,3,1,True,False,4.7,active,
M0629,2023-12,southgate,basic,29.0,2023-07-25,walk_in,5,7,1,True,False,7.62,active,
M0629,2024-01,southgate,basic,29.0,2023-07-25,walk_in,6,8,0,True,False,7.09,active,
M0629,2024-02,southgate,basic,29.0,2023-07-25,walk_in,7,7,1,True,False,8.11,churned,price
M0630,2023-07,westfield,premium,49.0,2023-07-25,digital,0,10,7,False,True,40.51,active,
M0630,2023-08,westfield,premium,49.0,2023-07-25,digital,1,11,6,False,True,40.37,active,
M0630,2023-09,westfield,premium,49.0,2023-07-25,digital,2,12,5,False,True,38.89,active,
M0630,2023-10,westfield,premium,49.0,2023-07-25,digital,3,11,7,False,True,41.38,active,
M0630,2023-11,westfield,premium,49.0,2023-07-25,digital,4,13,6,False,True,41.82,active,
M0630,2023-12,westfield,premium,49.0,2023-07-25,digital,5,15,7,False,True,45.09,active,
M0630,2024-01,westfield,premium,49.0,2023-07-25,digital,6,13,7,False,True,43.26,active,
M0630,2024-02,westfield,premium,49.0,2023-07-25,digital,7,14,7,False,True,43.96,active,
M0630,2024-03,westfield,premium,49.0,2023-07-25,digital,8,14,5,False,True,40.3,active,
M0630,2024-04,westfield,premium,49.0,2023-07-25,digital,9,12,6,False,True,40.5,active,
M0630,2024-05,westfield,premium,49.0,2023-07-25,digital,10,11,5,False,True,39.19,active,
M0630,2024-06,westfield,premium,49.0,2023-07-25,digital,11,15,7,False,True,44.79,active,
M0630,2024-07,westfield,premium,49.0,2023-07-25,digital,12,12,6,False,True,41.02,active,
M0630,2024-08,westfield,premium,49.0,2023-07-25,digital,13,12,5,False,True,38.79,active,
M0630,2024-09,westfield,premium,49.0,2023-07-25,digital,14,14,6,False,True,42.95,active,
M0630,2024-10,westfield,premium,49.0,2023-07-25,digital,15,14,4,False,True,39.49,active,
M0630,2024-11,westfield,premium,49.0,2023-07-25,digital,16,13,5,False,True,39.78,active,
M0630,2024-12,westfield,premium,49.0,2023-07-25,digital,17,14,8,False,True,46.65,active,
M0631,2023-07,eastpark,basic,26.1,2023-07-21,referral,0,6,0,False,False,5.22,active,
M0631,2023-08,eastpark,basic,29.0,2023-07-21,referral,1,5,0,False,False,4.32,active,
M0631,2023-09,eastpark,basic,29.0,2023-07-21,referral,2,11,0,False,False,9.68,active,
M0631,2023-10,eastpark,basic,29.0,2023-07-21,referral,3,11,0,False,False,8.42,active,
M0631,2023-11,eastpark,basic,29.0,2023-07-21,referral,4,7,1,False,False,7.85,active,
M0631,2023-12,eastpark,basic,29.0,2023-07-21,referral,5,9,2,False,False,11.32,active,
M0631,2024-01,eastpark,basic,29.0,2023-07-21,referral,6,9,1,False,False,8.69,active,
M0631,2024-02,eastpark,basic,29.0,2023-07-21,referral,7,1,0,False,False,1.5,churned,no_use
M0632,2023-07,eastpark,family,69.0,2023-07-09,digital,0,5,2,True,False,10.6,active,
M0632,2023-08,eastpark,family,69.0,2023-07-09,digital,1,8,5,True,False,22.14,active,
M0632,2023-09,eastpark,family,69.0,2023-07-09,digital,2,9,4,True,False,20.94,active,
M0632,2023-10,eastpark,family,69.0,2023-07-09,digital,3,10,4,True,False,22.38,active,
M0632,2023-11,eastpark,family,69.0,2023-07-09,digital,4,8,5,True,False,21.07,active,
M0632,2023-12,eastpark,family,69.0,2023-07-09,digital,5,9,5,True,False,24.11,active,
M0632,2024-01,eastpark,family,69.0,2023-07-09,digital,6,9,3,True,False,17.75,active,
M0632,2024-02,eastpark,family,69.0,2023-07-09,digital,7,8,2,True,False,14.16,active,
M0632,2024-03,eastpark,family,69.0,2023-07-09,digital,8,9,4,True,False,21.59,active,
M0632,2024-04,eastpark,family,69.0,2023-07-09,digital,9,9,5,True,False,23.5,active,
M0632,2024-05,eastpark,family,69.0,2023-07-09,digital,10,8,4,True,False,20.25,active,
M0632,2024-06,eastpark,family,69.0,2023-07-09,digital,11,8,4,True,False,19.88,active,
M0632,2024-07,eastpark,family,69.0,2023-07-09,digital,12,7,4,True,False,18.29,active,
M0632,2024-08,eastpark,family,69.0,2023-07-09,digital,13,9,1,True,False,12.31,active,
M0632,2024-09,eastpark,family,69.0,2023-07-09,digital,14,11,4,True,False,22.14,active,
M0632,2024-10,eastpark,family,69.0,2023-07-09,digital,15,7,4,True,False,18.43,active,
M0632,2024-11,eastpark,family,69.0,2023-07-09,digital,16,6,5,True,False,19.32,active,
M0632,2024-12,eastpark,family,69.0,2023-07-09,digital,17,9,3,True,False,19.31,active,
M0633,2023-07,downtown,family,62.1,2023-07-24,referral,0,5,1,False,False,9.49,active,
M0633,2023-08,downtown,family,69.0,2023-07-24,referral,1,5,2,False,False,11.9,active,
M0633,2023-09,downtown,family,69.0,2023-07-24,referral,2,7,3,False,False,16.73,active,
M0633,2023-10,downtown,family,69.0,2023-07-24,referral,3,10,3,False,False,20.36,active,
M0633,2023-11,downtown,family,69.0,2023-07-24,referral,4,9,2,False,False,16.14,active,
M0633,2023-12,downtown,family,69.0,2023-07-24,referral,5,10,2,False,False,16.89,active,
M0633,2024-01,downtown,family,69.0,2023-07-24,referral,6,8,2,False,False,16.09,active,
M0633,2024-02,downtown,family,69.0,2023-07-24,referral,7,10,2,False,False,17.32,active,
M0633,2024-03,downtown,family,69.0,2023-07-24,referral,8,5,1,False,False,8.46,active,
M0633,2024-04,downtown,family,69.0,2023-07-24,referral,9,7,2,False,False,12.07,active,
M0633,2024-05,downtown,family,69.0,2023-07-24,referral,10,9,2,False,False,15.96,active,
M0633,2024-06,downtown,family,69.0,2023-07-24,referral,11,8,2,False,False,14.91,churned,personal
M0634,2023-07,westfield,basic,26.1,2023-07-08,referral,0,8,0,False,False,6.57,active,
M0634,2023-08,westfield,basic,29.0,2023-07-08,referral,1,7,1,False,False,9.09,active,
M0634,2023-09,westfield,basic,29.0,2023-07-08,referral,2,12,1,False,False,11.44,active,
M0634,2023-10,westfield,basic,29.0,2023-07-08,referral,3,10,0,False,False,9.29,active,
M0634,2023-11,westfield,basic,29.0,2023-07-08,referral,4,8,0,False,False,7.14,active,
M0634,2023-12,westfield,basic,29.0,2023-07-08,referral,5,8,1,False,False,8.27,active,
M0634,2024-01,westfield,basic,29.0,2023-07-08,referral,6,8,0,False,False,5.66,churned,competitor
M0635,2023-07,northside,basic,29.0,2023-07-02,walk_in,0,10,2,True,False,11.48,active,
M0635,2023-08,northside,basic,29.0,2023-07-02,walk_in,1,10,0,True,False,8.75,active,
M0635,2023-09,northside,basic,29.0,2023-07-02,walk_in,2,12,1,True,False,12.02,active,
M0635,2023-10,northside,basic,29.0,2023-07-02,walk_in,3,10,1,True,False,10.69,active,
M0635,2023-11,northside,basic,29.0,2023-07-02,walk_in,4,10,1,True,False,10.67,active,
M0635,2023-12,northside,basic,29.0,2023-07-02,walk_in,5,12,1,True,False,12.31,active,
M0635,2024-01,northside,basic,29.0,2023-07-02,walk_in,6,13,2,True,False,13.96,active,
M0635,2024-02,northside,basic,29.0,2023-07-02,walk_in,7,13,0,True,False,11.19,active,
M0635,2024-03,northside,basic,29.0,2023-07-02,walk_in,8,10,0,True,False,9.14,active,
M0635,2024-04,northside,basic,29.0,2023-07-02,walk_in,9,0,0,True,False,1.5,churned,no_use
M0636,2023-08,westfield,basic,26.1,2023-08-26,referral,0,4,0,False,False,3.03,active,
M0636,2023-09,westfield,basic,29.0,2023-08-26,referral,1,5,0,False,False,4.93,active,
M0636,2023-10,westfield,basic,29.0,2023-08-26,referral,2,5,1,False,False,5.73,active,
M0636,2023-11,westfield,basic,29.0,2023-08-26,referral,3,6,1,False,False,6.55,active,
M0636,2023-12,westfield,basic,29.0,2023-08-26,referral,4,6,0,False,False,4.8,active,
M0636,2024-01,westfield,basic,29.0,2023-08-26,referral,5,5,0,False,False,4.33,active,
M0636,2024-02,westfield,basic,29.0,2023-08-26,referral,6,5,2,False,False,7.98,active,
M0636,2024-03,westfield,basic,29.0,2023-08-26,referral,7,6,0,False,False,5.68,active,
M0636,2024-04,westfield,basic,29.0,2023-08-26,referral,8,6,1,False,False,5.89,active,
M0636,2024-05,westfield,basic,29.0,2023-08-26,referral,9,8,1,False,False,8.31,active,
